-1,-1,-1,-1,76,76,76,52,52,52,52,52,46,46,52,52,52,52,56,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,76,76,76,56,51,51,51,61,51,51,51,51,56,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,59,28,28,76,76,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,76,76,51,51,51,61,61,51,51,51,56,56,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,59,79,75,75,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,51,51,51,61,51,51,51,56,56,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,76,76,76,76,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,51,61,76,76,76,51,56,56,56,76,76,76,-1,-1,-1,-1,-1,-1,-1,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,76,76,76,79,79,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,77,76,76,107,107,107,76,76,76,76,-1,-1,-1,-1,-1,-1,76,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,75,74,80,76,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,77,76,77,76,76,76,30,76,76,76,76,76,76,76,76,76,76,76,76,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,76,75,74,74,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,76,76,77,76,76,76,76,76,76,77,76,81,73,73,73,74,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,76,76,76,74,74,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,77,76,76,76,75,76,77,76,76,73,73,73,73,74,74,74,74,74,74,74,74,90,76,76,76,77,77,77,77,77,77,77,76,75,75,80,80,76,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,77,76,76,76,76,76,76,76,76,76,76,74,74,74,90,73,73,73,73,73,73,73,73,88,88,88,76,76,75,77,77,75,75,79,90,90,90,90,74,75,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,77,76,73,76,76,75,76,75,76,76,74,90,72,73,73,73,73,73,73,73,73,73,88,88,73,76,76,77,77,79,90,90,90,90,90,90,72,73,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,75,76,76,76,76,76,72,90,90,74,75,75,76,76,76,76,76,76,76,76,29,75,75,76,77,77,90,90,90,90,90,90,90,90,73,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,76,76,76,76,76,76,76,79,90,90,74,76,76,76,76,29,39,39,39,39,29,76,76,76,76,76,77,77,90,90,90,90,90,90,90,90,73,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,74,81,83,83,32,32,76,76,41,41,41,41,41,41,41,41,41,41,77,77,77,77,77,80,89,89,89,89,89,89,89,89,74,76,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,79,83,83,83,83,81,81,83,83,76,76,40,40,41,41,41,41,41,41,41,41,41,41,77,77,77,77,77,80,89,89,89,89,89,89,89,89,81,74,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,73,73,82,92,96,96,96,96,81,81,83,76,76,32,40,40,41,41,41,41,41,41,41,41,41,41,77,77,77,77,77,80,89,89,89,89,89,89,89,89,84,74,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,87,87,87,92,12,12,12,12,14,14,76,76,32,32,40,40,77,77,77,41,41,41,41,41,41,41,41,77,77,77,77,80,89,89,89,89,89,89,89,89,84,74,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,85,85,93,0,0,0,0,57,76,76,38,41,41,41,41,77,77,77,77,77,41,41,41,41,41,41,77,77,77,77,90,89,89,89,89,89,89,89,89,89,81,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,85,73,85,22,76,76,76,76,76,38,38,41,41,41,41,77,77,77,41,77,77,41,41,41,41,41,41,77,77,77,90,89,89,89,89,89,89,89,89,89,81,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,41,41,41,41,41,41,41,41,41,77,77,77,77,77,77,77,77,41,41,41,41,41,77,77,77,90,89,89,89,89,89,89,89,89,89,81,76,76,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,38,38,38,41,41,41,41,41,41,41,41,41,41,41,77,77,77,77,77,77,77,77,41,41,41,41,41,77,77,77,90,89,89,89,89,89,89,89,89,89,89,75,76,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,41,41,41,41,41,41,41,41,41,41,41,41,41,77,77,77,41,41,41,77,77,77,41,41,41,41,40,108,81,85,90,90,90,90,89,89,89,89,88,88,74,76,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,41,41,41,41,41,41,41,41,41,41,41,41,41,77,77,41,41,41,41,41,77,77,77,41,41,41,40,108,81,85,90,90,90,90,89,89,89,89,88,74,74,76,76,76,76,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,41,41,41,41,41,41,41,41,41,41,41,41,77,77,41,41,41,41,41,41,41,77,77,41,41,40,108,81,85,90,90,90,90,76,76,76,76,76,76,76,74,29,28,76,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,41,41,41,41,41,41,41,41,41,41,77,77,41,41,41,41,41,41,41,41,41,77,77,41,40,108,81,85,90,76,76,76,76,0,0,0,109,109,76,74,79,28,76,76,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,41,41,41,41,41,41,41,41,41,77,77,41,41,41,41,41,41,41,41,41,41,41,77,41,41,71,71,76,76,6,5,4,3,3,3,18,96,76,74,75,31,29,76,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,41,41,41,41,41,41,41,41,41,77,77,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,76,76,5,5,5,4,3,3,3,17,96,76,98,75,31,29,76,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,41,41,41,41,41,41,41,41,77,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,1,5,5,5,5,4,3,3,3,17,96,76,98,75,78,29,76,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,41,41,41,41,41,41,41,41,77,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,1,5,5,5,5,4,3,3,3,97,96,76,76,75,75,79,79,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,39,41,41,41,41,41,41,77,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,68,2,2,2,2,4,3,3,3,16,95,98,76,76,77,77,28,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,39,41,41,41,41,41,77,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,68,2,2,2,2,4,3,3,3,16,95,98,76,77,76,76,28,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,79,76,39,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,76,4,5,4,5,4,3,3,3,15,95,98,76,76,76,77,28,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,79,76,39,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,79,76,7,5,5,4,4,3,3,3,15,95,98,76,76,76,77,28,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,75,76,76,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,21,9,9,9,3,3,3,3,12,17,96,76,76,76,80,80,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,90,76,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,76,9,9,9,3,3,3,3,12,17,96,76,76,77,80,80,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,90,76,76,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,76,76,9,9,9,3,3,3,3,12,17,96,76,76,77,77,76,76
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,90,90,76,76,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,79,76,76,21,9,9,3,3,3,3,12,17,96,76,76,77,80,76,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,90,90,76,76,78,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,78,78,86,76,76,76,9,9,4,3,3,3,5,5,23,76,76,77,76,76,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,90,90,90,76,76,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,86,86,86,76,22,76,9,9,4,3,3,3,5,5,23,75,77,77,76,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,90,90,90,76,76,76,37,37,41,41,27,27,26,25,26,26,98,98,98,98,86,86,86,76,9,76,76,9,4,3,3,3,5,5,23,75,77,76,76,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,78,78,90,78,76,76,37,25,25,100,100,99,99,25,25,23,19,19,19,16,16,86,16,9,22,76,9,3,3,3,3,5,5,5,75,77,76,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,90,86,86,76,94,20,7,4,4,4,7,7,4,9,10,10,10,13,13,76,93,5,19,76,5,4,4,4,4,5,5,5,76,76,76,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,94,94,76,94,4,7,4,4,4,4,7,4,10,9,9,9,13,76,76,76,19,5,19,19,4,4,4,4,6,5,76,76,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,15,76,76,7,7,4,4,4,4,7,4,9,9,10,9,76,76,85,76,23,5,5,19,4,4,4,4,5,5,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,15,15,76,20,7,7,4,4,4,7,4,9,10,8,76,76,85,85,76,76,5,5,19,4,4,4,4,6,76,76,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,10,76,76,5,19,5,10,10,8,8,11,11,76,76,89,89,89,89,76,10,10,10,4,4,4,4,9,76,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,10,9,76,5,19,5,10,9,10,8,76,76,76,69,89,89,89,89,76,76,10,10,4,4,4,4,10,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,10,9,76,76,5,19,1,1,76,76,76,89,89,89,89,89,89,89,70,76,76,11,4,4,4,4,9,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,9,23,76,5,19,76,76,76,69,89,89,89,89,89,89,89,89,70,70,76,76,4,4,4,4,9,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,19,22,76,9,76,76,90,90,90,89,89,89,89,89,89,89,89,90,90,90,76,76,13,13,13,9,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,9,76,9,76,76,90,90,90,89,89,89,89,89,89,89,89,90,90,79,90,76,76,13,13,9,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,9,22,9,9,76,90,90,90,89,89,89,89,89,89,89,89,90,90,90,90,83,76,76,76,11,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,9,9,9,76,76,90,90,89,89,89,89,89,89,89,89,90,90,90,90,83,83,83,92,76,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,11,76,76,76,76,90,90,90,90,90,90,90,90,90,90,89,89,89,89,89,89,89,89,90,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,88,88,90,90,90,90,90,90,90,90,90,90,90,90,89,89,89,89,89,89,89,89,76,76,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,88,88,90,90,90,74,73,73,73,90,90,90,90,90,89,89,89,89,89,89,89,89,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,88,90,90,90,74,73,73,73,73,80,90,90,90,89,89,89,89,89,89,89,89,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,88,84,84,73,81,81,73,73,73,73,73,90,90,90,90,90,90,88,88,88,91,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,73,84,73,73,84,47,73,73,73,73,73,73,90,90,90,90,90,88,88,81,76,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,74,74,24,47,81,73,73,73,73,73,73,73,90,90,90,88,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,74,74,24,47,47,73,73,73,73,73,73,73,73,73,73,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,75,50,46,46,73,73,73,73,73,73,73,73,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,78,36,36,50,50,46,46,46,73,73,73,73,73,73,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,37,58,52,52,52,50,46,46,46,46,73,73,73,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,106,58,58,52,52,52,52,103,46,46,46,73,73,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,67,52,52,52,53,49,49,53,105,46,46,46,19,74,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,52,52,52,50,53,53,53,53,105,105,46,46,74,74,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,-1,52,50,67,52,50,52,52,52,52,105,46,32,32,75,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,63,52,28,28,52,52,52,52,52,52,105,105,78,78,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,75,76,76,37,62,50,52,52,52,52,52,52,52,52,31,75,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,77,75,76,76,37,60,50,52,52,52,52,52,29,62,52,31,75,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,77,75,76,76,37,32,50,50,50,52,50,50,79,36,52,31,75,66,75,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,76,76,76,76,76,63,50,63,61,50,50,50,52,36,60,78,75,66,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,77,76,76,76,76,76,48,48,32,32,75,32,32,36,36,62,75,36,37,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,77,76,76,76,76,76,55,42,63,32,75,78,75,32,36,32,75,36,75,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,76,55,42,32,75,75,78,75,78,76,76,77,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,48,35,32,76,75,76,75,76,76,77,77,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,77,77,76,76,75,77,77,76,77,76,77,77,76,77,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
