-1,-1,-1,-1,-1,-1,7,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,5,7,7,7,7,7,7,7,7,7,5,7,5,5,-1,-1,7,7,7,7,7,-1
-1,-1,-1,-1,-1,-1,5,6,6,7,7,7,7,7,7,7,7,7,6,8,8,8,8,7,7,7,7,7,7,7,7,5,5,4,4,5,7,7,7,7,7,7,7,-1
-1,-1,-1,-1,-1,-1,-1,7,6,7,7,7,7,7,7,7,7,7,6,8,8,8,8,6,7,7,7,7,7,7,7,4,4,4,5,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,6,8,8,8,8,6,7,7,7,7,7,7,7,4,4,5,7,7,7,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,7,7,7,7,7,7,7,7,6,6,6,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,8,8,8,6,6,7,7,7,7,7,7,7,7,7,7,7,7,4,4,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,6,7,7,6,6,7,6,8,8,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,4,5,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,6,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,5,4,4,4,4,4,4,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,7,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,5,4,4,4,4,4,4,2,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,7,7,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,5,4,4,4,4,4,4,4,2,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,7,7,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,5,4,4,4,4,4,4,4,4,2,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,4,4,4,4,4,4,4,2,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,5,7,7,7,7,7,7,7,6,8,7,7,7,7,7,7,7,5,4,4,4,4,4,4,4,4,4,4,4,2,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,6,7,4,4,4,4,4,4,4,4,4,4,4,4,2,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,7,4,4,4,4,4,4,4,4,4,4,4,2,2,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,6,8,8,8,7,5,4,4,4,4,4,4,4,4,4,2,2,7,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,5,5,5,7,7,7,7,6,6,7,7,7,5,4,4,4,4,4,4,4,2,4,7,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,5,7,5,3,3,6,7,2,2,5,7,7,7,7,7,7,7,7,5,4,4,4,4,2,2,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,7,4,3,3,3,2,2,2,3,3,3,4,7,7,7,7,7,7,7,5,4,4,2,4,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,4,4,3,3,3,2,2,2,5,6,4,2,2,7,7,7,7,7,7,7,5,4,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,2,5,7,4,2,2,2,1,5,5,7,2,2,5,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,5,2,7,7,5,2,2,2,1,5,7,7,5,2,5,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,7,7,7,7,5,7,5,2,2,2,2,1,5,7,1,5,5,5,7,7,5,7,7,7,2,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,7,7,7,7,7,7,7,7,7,5,2,2,3,5,5,7,7,7,7,7,7,7,7,7,7,7,7,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,7,7,7,7,7,7,7,7,7,7,2,2,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,7,7,7,7,7,7,7,7,7,5,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,7,7,7,7,7,7,7,7,7,5,2,2,7,7,7,5,5,7,5,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,7,7,7,7,7,7,7,7,7,5,2,2,5,5,4,4,4,5,2,4,5,5,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,7,7,7,7,7,7,7,4,4,5,2,2,7,7,7,7,7,7,5,5,2,4,7,4,5,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,7,7,7,7,5,4,5,7,7,7,5,7,7,7,7,7,7,7,7,7,7,5,5,4,4,4,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,4,4,7,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,1,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,4,4,4,4,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,4,4,4,4,4,4,4,4,5,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,2,2,2,2,2,5,7,7,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9381808,0.9950435,0.9765251
0.9168223,0.8842049,0.8388267
0.9309514,0.8033226,0.7056627
0.9288399,0.7261938,0.6390115
0.7973101,0.6808816,0.5701714
0.5650629,0.4860664,0.431867
0.5637534,0.2316974,0.2500088
0.1889956,0.1443988,0.1380133
0.8416879,0.4518578,0.4804384
