-1,-1,-1,11,-1,-1,11,2,2,11,3,1,1,1,1,1,1,1,1,1,12,12,12,12,11,12,1,0,2,4,6,11,11,11,6,6,8,17,17,17,17,7,2,4,4,3,3,2,3,6,6,6,7,6,3,4,5,5,5,5,5,5,5,5,5,5,1,3,-1
-1,-1,-1,-1,-1,3,3,2,1,11,2,1,1,1,1,1,1,1,1,13,2,13,12,12,11,12,13,12,3,12,13,13,13,13,13,12,11,11,7,17,17,17,7,11,3,3,3,2,4,3,3,4,3,4,3,4,5,5,5,5,5,5,5,5,5,2,1,-1,-1
-1,-1,-1,-1,-1,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,13,12,12,11,11,11,13,13,13,13,13,13,13,13,13,13,13,14,7,7,11,17,7,6,4,3,11,4,2,2,2,4,6,4,4,4,5,5,5,5,5,5,5,5,2,2,-1,-1
-1,-1,-1,-1,-1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,13,12,12,11,12,13,13,13,13,13,11,11,13,13,13,13,13,13,13,13,13,11,17,17,7,4,4,4,4,3,4,6,4,6,6,4,4,5,5,5,5,5,5,5,5,1,3,-1,-1
-1,-1,-1,-1,-1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,11,6,12,13,13,13,13,13,12,11,11,12,13,13,13,13,13,13,11,6,7,8,8,3,5,4,4,6,4,6,6,2,2,3,6,5,5,5,5,5,5,5,5,5,1,3,-1,-1
-1,-1,-1,-1,-1,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,12,7,7,7,11,13,13,13,13,13,13,12,13,13,13,13,13,13,13,11,6,7,7,7,6,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,2,1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,11,12,11,7,7,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,-1,-1,-1
-1,-1,-1,-1,-1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,12,11,12,12,12,13,13,13,11,14,13,13,13,13,13,13,13,13,13,13,13,12,6,7,7,7,7,7,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,-1,-1,-1
-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,7,6,12,13,13,14,9,6,13,13,13,13,13,13,13,13,13,13,13,13,13,12,14,7,7,7,7,11,3,4,5,5,5,5,5,5,5,5,5,5,5,5,1,0,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,11,7,8,7,11,12,13,13,13,14,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,7,7,7,6,12,11,3,5,5,5,5,5,5,5,5,5,5,5,1,1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,2,11,13,7,11,13,13,13,13,13,13,13,14,8,12,13,13,13,13,13,13,13,12,12,11,11,14,12,13,13,12,7,7,7,3,12,12,5,5,5,5,5,5,5,5,5,5,2,0,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,1,1,1,1,1,1,1,3,13,11,12,13,13,12,11,11,11,11,13,12,12,13,13,13,13,13,13,1,1,2,1,2,11,15,14,12,13,13,13,6,10,6,11,13,4,5,5,5,5,5,5,5,5,5,1,0,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,12,2,1,1,1,1,1,11,12,11,13,13,13,1,12,14,14,12,11,12,13,13,13,13,13,13,7,7,0,0,0,2,11,7,14,11,13,13,13,13,7,6,11,13,12,4,5,5,5,5,5,5,5,5,1,1,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,1,3,3,11,12,11,13,13,1,0,2,13,14,8,9,12,13,13,13,13,13,13,7,9,7,5,0,12,1,1,12,14,11,13,13,13,11,4,11,12,13,11,3,5,5,5,5,5,5,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,5,5,3,11,11,4,12,6,6,1,3,4,9,9,8,12,13,13,13,14,8,8,17,17,8,8,8,10,10,7,7,8,9,7,12,13,11,5,6,6,12,2,4,5,5,5,5,5,5,2,0,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,5,5,2,3,4,5,3,3,7,10,8,8,9,9,9,6,13,13,13,13,13,11,10,9,8,14,17,17,17,8,8,8,8,8,7,11,11,6,5,5,4,6,4,4,5,5,5,5,5,5,1,1,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,5,5,3,5,5,5,13,3,5,6,8,9,6,11,12,13,13,11,4,3,13,13,7,9,9,7,14,14,12,13,12,11,11,12,3,6,6,5,5,5,4,4,4,5,5,5,5,5,2,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,4,5,5,5,4,3,5,4,7,9,10,5,11,13,2,10,10,10,10,6,13,13,12,7,9,8,7,14,11,4,6,6,4,4,6,4,5,5,4,4,5,6,5,5,5,5,5,1,0,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,4,5,5,5,4,5,5,4,7,11,5,3,14,12,6,10,6,11,11,11,11,13,13,13,11,10,7,6,4,4,4,5,5,6,4,4,5,5,5,4,5,6,4,5,5,5,5,1,1,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,4,5,5,5,4,5,5,4,14,6,5,11,14,12,6,10,2,13,13,13,13,13,13,3,4,3,3,5,5,4,5,5,4,4,5,5,5,5,5,4,5,4,4,5,5,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,5,4,5,5,5,5,5,5,11,7,4,5,11,15,12,10,6,13,13,13,13,13,13,4,5,3,11,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,1,0,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,4,4,5,5,4,5,5,5,11,7,3,5,6,14,12,10,10,13,13,13,13,13,3,5,3,6,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,5,1,1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,4,5,5,5,4,4,5,5,5,5,5,5,4,6,5,5,6,15,14,4,10,6,3,13,12,3,4,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,2,1,1,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,4,5,5,5,4,4,5,5,5,4,5,5,4,6,5,5,6,14,14,12,6,10,10,7,12,4,5,5,6,4,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,4,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,11,15,14,12,13,13,13,13,12,3,5,5,6,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,11,14,15,12,13,13,13,13,3,2,5,4,6,2,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,14,14,14,13,12,13,13,3,1,5,4,4,5,5,5,5,5,5,5,5,5,5,2,2,4,4,5,5,5,5,5,2,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,14,14,14,14,14,12,14,3,1,5,4,5,5,5,5,5,5,5,5,5,1,1,0,2,3,1,5,5,5,4,2,2,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,1,1,6,14,7,11,12,11,7,13,1,5,4,5,5,5,5,5,5,2,1,1,0,1,1,2,1,1,5,5,5,4,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,5,5,2,5,5,5,5,5,5,5,1,1,0,1,1,1,1,4,6,11,2,2,4,6,2,1,2,5,1,2,5,5,5,2,1,1,1,1,1,1,1,1,1,5,5,5,2,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,5,5,5,5,5,5,2,1,1,1,1,1,1,0,2,4,5,1,1,5,4,2,0,1,1,1,0,2,1,1,0,1,1,1,1,0,1,0,1,1,5,2,3,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,1,0,3,2,0,1,1,4,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,5,5,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,0,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,2,3,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3,1,1,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,2,5,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,4,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1,1,1,0,1,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,1,4,5,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,4,5,5,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,1,1,1,0,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,0,0,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1,2,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,2,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,1,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,3,2,2,4,4,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,2,2,2,2,1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1
